"seq","origin_filename","source_id","filename","dataset_kind","provider","source_url","license","rights_url","sha256","origin_sha256","width","height","content_type","color_mode","quality_label","split","source_path"
"1400","met_265917_The_Jewels_of_the_Pagoda.jpg","met_265917","1400.png","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/265917","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","3c73223f8404b219fe6bd6e0b891c6d670eb34fa1c73e1e4f5875bd917be9d57","cd008f7a968211f16351be8fc5dfad264be776543e924a3ec3fe8438832c5268","2560","1847","single_portrait","RGB","existing_damage","test","images/1400.png"
"1401","met_265972_[Study_for__Two_Ways_of_Life_].jpg","met_265972","1401.png","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/265972","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","255bf0a1ea86f79230f94dc1c49edaf79ac176854d22bb70c9dfbfc7f0fc9ae1","b224338f47ed545398c3f148b0602b1342012e2ed887f24dae1030ccc4763f29","2560","2036","other","RGB","existing_damage","train","images/1401.png"
"1402","met_266121_Medinet-Habu.jpg","met_266121","1402.png","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/266121","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","5429f969a500fe457df4ed0853fb5d45f95ec3dd49e52355656ca6e0c5391ec0","733b2758c96396800854ba63cd9dd4f617f3280e5ed690d9f9983695bae24f35","2560","2002","single_portrait","RGB","existing_damage","train","images/1402.png"
"1403","met_266133_The_Town_on_the_Hill,_New_Almaden.jpg","met_266133","1403.png","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/266133","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","072fd43d42e800d301ed68874d7acf122f07e0d5a46fc0b7a3da7afa7e8c545b","ce32684a72dad1de1fcf6e8b1db6d607b8f47ad7d70f186c3fd213c53cfc50a3","3200","2485","outdoor_scene","RGB","existing_damage","train","images/1403.png"
"1404","met_266257_Circe.jpg","met_266257","1404.png","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/266257","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","0e1b3c199d2fa1bd3703f4b7efacdea990958f96990a21ae2f93e4aaa51a8d0e","a0e9ef46392edc3f4be61a1207ccfcc5b9eb295c38fddf00afff441d3bfd79b9","1962","2560","single_portrait","RGB","existing_damage","test","images/1404.png"
"1405","met_266284_[Large_Figures_on_the_North_Porch,_Chartres_Cathedral].jpg","met_266284","1405.png","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/266284","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","e3162a67489fd3869f1baea479a88c1dfe49319bbd62e596c87b2b39f06befba","6aaef59d88601de13e9053f979096487fd6f347591e05f37f06a1a05db1c9f07","1729","2560","architecture","RGB","existing_damage","train","images/1405.png"
"1406","met_266332_Alfred_Thompson_Gobert.jpg","met_266332","1406.png","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/266332","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","2444449b042653baadf2ac4e8014e9a05a4b54bcba086f01f37b96882785107a","4e6e64e9e01d0fe4a47b0906a26b705f5d6e4388a3b8f403e0c0c005be5da309","1912","2560","single_portrait","RGB","existing_damage","validation","images/1406.png"
"1407","met_266480_Eugène_Pelletan.jpg","met_266480","1407.png","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/266480","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","96e5daad847e67470baba73dd16c780139796f8bb7dd2456aed5250bf5e76213","17c627f75eedfd75d262520d66afdaafe73702b2a3ef736043f457a9f0d6bdac","1965","2560","single_portrait","RGB","existing_damage","train","images/1407.png"
"1408","met_266644_[Entrance_to_the_Port_of_Boulogne].jpg","met_266644","1408.png","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/266644","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","ee0a35724df0577e0836dce2c567af3958b24dbdae00c7123da9a08f109b9649","649590ecdda5946462a7b570c99e5a5954ff0a4af57a007d536319edbbd029f3","3200","2005","outdoor_scene","RGB","existing_damage","train","images/1408.png"
"1409","met_266895_Nebuleuse_de_la_Lyre.jpg","met_266895","1409.png","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/266895","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","01149d612c929900c24372057a45c8d74a8080dc1303e6db736f49c35a574128","2b590ac09e5dd11ff34bd18d3c91f579f8750ca20590cb54ea7d6e4fcb330588","1867","2560","single_portrait","RGB","existing_damage","test","images/1409.png"
"1410","met_266982_[Female_Nude,_Reclining,_in_Profile].jpg","met_266982","1410.png","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/266982","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","c08c4334337fd34edc00f8f372fc0857228db71e1348aa488862dd2c42563d17","b4c273120752f78e1510177a9a9d78ef553809b5d0f3d431809cbff905252770","2560","1892","other","RGB","existing_damage","test","images/1410.png"
"1411","met_266983_[Farmyard_Scene].jpg","met_266983","1411.png","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/266983","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","57af0562e1d6765c618d65f9018b217ea0357e6982a9688161ac1c85d72c7666","bd55db0d9359c97529471bdaff4a228a163cffa397dbee813d82648be7f6508f","2560","2318","outdoor_scene","RGB","existing_damage","train","images/1411.png"
"1412","met_267019_American_Barque__Jane_Tudor,__Conway_Bay.jpg","met_267019","1412.png","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/267019","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","b3e91ce511226dd26c5d3ff4b5477f021b5b965ea00c957920cacee7b35d2b93","e8f2c6fd160e708e462009e7f32c916ae5a9994e5799bb5c57604d7bc0c93d35","2560","2123","outdoor_scene","RGB","existing_damage","train","images/1412.png"
"1413","met_267087_[Landscape].jpg","met_267087","1413.png","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/267087","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","6a73fea304fa30226c26da7982625f728f14024b726b0c062486536146112bc9","4ad35ea0a181966e5293510583fc0f8eae6cbc557863fa45a65922d50ea68d1f","2560","1939","outdoor_scene","RGB","existing_damage","validation","images/1413.png"
"1414","met_267097_Portal_of_the_Convent_of_Sancti_Spiritu,_Salamanca.jpg","met_267097","1414.png","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/267097","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","33ed2d7274f8f4fb88ce0a4fb067e6f80069e3a1420db449428ec4a2c9c0789f","69fb9524600c656895730d01cd6f1b1b41d989bfd85da479984634bf795830bf","2016","2560","outdoor_scene","RGB","existing_damage","train","images/1414.png"
"1415","met_267124_Henri-Charles_Maniglier.jpg","met_267124","1415.png","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/267124","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","7437052776d7a241ec845a7ea355844a9f901bd3255ca4287da46a839b5e6727","0d8a4fbf8ed11bc9f3df67d05e246a9e7c27ec66a8d2330110f2c1ffa3d2b1cc","3144","3707","single_portrait","RGB","existing_damage","train","images/1415.png"
"1416","met_267370_Cathedral_at_Orléans.jpg","met_267370","1416.png","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/267370","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","b8bb18fff6a4e56a2d1b25b49398e535257ab0fe76e9d636a998ee98c111313a","1581248fa8440568b3c0a241ae94ded8c0e4f78761b17d290d1ae9cce456d34c","2048","1680","architecture","RGB","existing_damage","train","images/1416.png"
"1417","met_267426_Julia_Jackson.jpg","met_267426","1417.png","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/267426","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","946108c6bfc6b3195e15867bdeec5290a58f06e5a60e6005f376d846c7251bc3","fb0df662eccafa88eb405bb2ca9b81ab8fb04fd875b7f00627281cee25a6d6fd","1944","2560","single_portrait","RGB","existing_damage","train","images/1417.png"
"1418","met_267891_Ruins_of_Gallego_Flour_Mills,_Richmond.jpg","met_267891","1418.png","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/267891","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","af8d0a734160ba1ea6af74ae950d4d0c1d82f8c1105409d4102914ace08a1532","87bce9006b2d885146ba662109c3ec6efc1a8df43ed988476f7d862f15a18dbc","1905","861","architecture","RGB","existing_damage","train","images/1418.png"
"1419","met_267989_[Winter_Quarters_of_Unidentified_Union_Army_Encampment_with_Ambrotype_and_Photog.jpg","met_267989","1419.png","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/267989","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","6ccda71c78fbbf657cb4c9810c2bb6c87edeb2a2b16a83ce6827808df7eb0a75","07d26d2f0eef1e52713adadebedaaa1f0f6768820e3188f94a3a21333967aab7","2424","1635","indoor_scene","RGB","existing_damage","train","images/1419.png"
"1420","met_268326_Charles_Sumner.jpg","met_268326","1420.png","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/268326","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","ce1f36a2121c19877f72cf5d3453533d456252a123d757f37bc27066e5f2a9fb","9a5783c3407f211a955ded855bbfcfff0f07fde59a49ea1220d97b2be8c83675","1918","2560","single_portrait","RGB","existing_damage","train","images/1420.png"
"1421","met_268336_William_Lloyd_Garrison.jpg","met_268336","1421.png","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/268336","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","e6a6c0a6bfa3a64320bafea5807ddba26188b7e6f9e15a6bb318cee1322e5cba","77208a36ba4647f66448897870ea0056e4aefd7db1ab3e1ce2bb89485e43465e","1992","2560","single_portrait","RGB","existing_damage","train","images/1421.png"
"1422","met_268340_Harriet_Beecher_Stowe.jpg","met_268340","1422.png","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/268340","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","43c20b92876fc3c378ae73f52957a28b4204790ac5ef773cd5dd2e76770058ca","05a2019f70506b671f8052d8d52864fdee1d442ca06d9c07870f7b714edd22b1","1952","2560","single_portrait","RGB","existing_damage","train","images/1422.png"
"1423","met_268621_Lemuel_Shaw.jpg","met_268621","1423.png","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/268621","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","62e47c2dadcb77f810ce36d8c1dd846669833113a52f96562e296056e9813e4f","f0fa7ac7bbf0eeed0969f0fb364246abe3605008f322f563b592702f11717312","1966","2560","single_portrait","RGB","existing_damage","train","images/1423.png"
"1424","met_268659_[Rocky_Hillside].jpg","met_268659","1424.png","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/268659","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","5ae5b3fc51093500b7d82873acbad037a140a8d4f67679c3c7b3ee9c3afe41d4","076e79068749203c3bb827940fdbd86d9cc61b24d8bd9e61febc51c736927493","2045","2560","outdoor_scene","RGB","existing_damage","train","images/1424.png"
"1425","met_26898_Tintype_Photograph_of_Gustave_Young_(1827–1895).jpg","met_26898","1425.png","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/26898","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","f8b9f438e5ee9be844b8a8af14348b9f520d9ae15d5125c68376184d6c72cea5","b083142f01c5e593592f62a6c8d062f031b3a91509b0f2a3a47d79b018f8ff14","1978","3200","single_portrait","RGB","existing_damage","train","images/1425.png"
"1426","met_269009_[House_and_Picket_Fence].jpg","met_269009","1426.png","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/269009","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","263cfe88061b27914909dea60e7dad2bdb4243b407110278084734576ae877b4","bbf5b4c6df60bca443c1dd46d19f1c7333fd135c1e7716984803977c134bc91c","2560","2168","group_portrait","RGB","existing_damage","train","images/1426.png"
"1427","met_269621_The_Upper_Gallery.jpg","met_269621","1427.png","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/269621","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","cc244578065762168c5a90592faec03865602544a67e2682a8ea6f1789ceeba4","675dfae1e1b4c32e90ac03bb71b1f3b6177e4610451187599e913a60f97bcb13","2144","2560","indoor_scene","RGB","existing_damage","train","images/1427.png"
"1428","met_270202_[The_Hötel_de_Ville_after_the_Commune].jpg","met_270202","1428.png","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/270202","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","ee11bebd64446bb4583a63e168ba3c9672f0d4a15bfad8def7bb0785536e70c6","373c3a878934e5820c858307fa67510c49f82593e0ede598b921096e68e32a2d","3200","2348","other","RGB","existing_damage","train","images/1428.png"
"1429","met_271522_Beatrice.jpg","met_271522","1429.png","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/271522","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","6900555317c82dc853fbe167ea5f43c1e12550dc850a5c0a45d201c521423d64","0aa2d2f8fbcfe05319cdcd4c6aec1d3ad9e146879c99f016464b00804866319a","2659","3541","single_portrait","RGB","existing_damage","train","images/1429.png"
"1430","met_271885_Two_Pupils_in_Greek_Dress.jpg","met_271885","1430.png","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/271885","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","47f90e59f82d2dfbab9b85db7da80670e462f9677fe93b26efbe092a0673bad2","6e84c0fe14eeb10680470acf5058dd70657ac6c0f1a4ea8ab18caf0aa2e7377a","1862","2560","group_portrait","RGB","existing_damage","train","images/1430.png"
"1431","met_271890_[Thomas_Eakins_and_John_Laurie_Wallace_on_a_Beach].jpg","met_271890","1431.png","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/271890","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","2f4f78138517c4680c84f4af9708c6117c3dd3ba3df9ca2ac1cc2bc51f278007","6e223d992021c8ace3a833c9f84e24cb1c3f8672168432992ae9cc7c2c2eef46","2037","2560","outdoor_scene","RGB","existing_damage","validation","images/1431.png"
"1432","met_271963_Romesnil.jpg","met_271963","1432.png","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/271963","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","059e8039dc0cc1ddf5a37ba407d5c555644c84384b83f8ac777595681a4abb23","b756d3ad82e938a4f7a757928420261e627a9afe3de09af51df3b530882904f9","2560","1972","single_portrait","RGB","existing_damage","train","images/1432.png"
"1433","met_282004_[The_Oriel_Window,_South_Gallery,_Lacock_Abbey].jpg","met_282004","1433.png","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/282004","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","bd51c915f8e278e368d60ce663a51595a599b4813261ff5eacfdbbeb2bf97fbd","17b33a773db0de11923b796efba71d99948f5ab8b36234355ab243faef1998ce","2691","1966","architecture","RGB","existing_damage","validation","images/1433.png"
"1434","met_282005_Top_of_Sharington's_Tower,_Lacock_Abbey,_Taken_from_the_Roof_above_the_South_Gal.jpg","met_282005","1434.png","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/282005","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","5cf96a51392a69ed50a6f2b67fc897eadf2bcd93365a4501a294872662370c57","9a03e28570dff94da6ec668cd8e4ffe77b4c46c9e6445867c145ad06a752bb74","3075","2570","architecture","RGB","existing_damage","train","images/1434.png"
"1435","met_282010_[Botanical_Specimens].jpg","met_282010","1435.png","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/282010","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","a6a5e1d52a813d455f975c7b0c4fba6cb71b17f36a7b54a9ba540a80f08b6250","55df4200ae6264e8187c4f5510342daab7840c614d1cd7cc52f027d2e8eb41ed","2560","2092","other","RGB","existing_damage","validation","images/1435.png"
