"source_id","filename","quality_label","color_mode","damage_label_method","damage_label_list","damage_scratch","damage_crack","damage_fold","damage_dust","damage_stain","damage_mold","damage_tear","damage_missing_region","damage_fading","damage_color_cast","damage_blur","damage_noise","damage_jpeg_artifact","damage_uneven_exposure","confidence_scratch","confidence_crack","confidence_fold","confidence_dust","confidence_stain","confidence_mold","confidence_tear","confidence_missing_region","confidence_fading","confidence_color_cast","confidence_blur","confidence_noise","confidence_jpeg_artifact","confidence_uneven_exposure","evidence_scratch","evidence_crack","evidence_fold","evidence_dust","evidence_stain","evidence_mold","evidence_tear","evidence_missing_region","evidence_fading","evidence_color_cast","evidence_blur","evidence_noise","evidence_jpeg_artifact","evidence_uneven_exposure","texture_match_label_list","texture_match_scores","texture_match_files"
"photo-0863","1174.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.7943","0.7823","0.8555","0.7811","0.8424","0.8496","0.8343","0.8385","0.9900","0.9900","0.9746","0.8833","0.9900","0.9184","0.0301","0.0268","0.0648","0.0339","0.1067","0.1001","0.1129","0.0402","0.1255","0.1673","0.6475","0.6724","0.3206","0.8258","","{""crack"": 0.0268, ""dust"": 0.0339, ""fold"": 0.0648, ""missing_region"": 0.0402, ""mold"": 0.1001, ""scratch"": 0.0301, ""stain"": 0.1067, ""tear"": 0.1129}","{}"
"photo-0864","1175.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8057","0.8432","0.7791","0.8137","0.7982","0.8842","0.9358","0.8498","0.9900","0.9900","0.9900","0.8414","0.9899","0.8705","0.0270","0.0092","0.0875","0.0251","0.1199","0.0866","0.0641","0.0364","0.1497","0.1769","0.3182","0.6882","0.3869","0.6377","","{""crack"": 0.0092, ""dust"": 0.0251, ""fold"": 0.0875, ""missing_region"": 0.0364, ""mold"": 0.0866, ""scratch"": 0.027, ""stain"": 0.1199, ""tear"": 0.0641}","{}"
"photo-0865","1176.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.7824","0.8013","0.6508","0.7994","0.8481","0.8711","0.9344","0.8023","0.9900","0.9900","0.9898","0.7861","0.9900","0.9344","0.0332","0.0218","0.1149","0.0291","0.1048","0.0921","0.0652","0.0510","0.1161","0.1636","0.4543","0.7043","0.3222","0.8371","","{""crack"": 0.0218, ""dust"": 0.0291, ""fold"": 0.1149, ""missing_region"": 0.051, ""mold"": 0.0921, ""scratch"": 0.0332, ""stain"": 0.1048, ""tear"": 0.0652}","{}"
"photo-0866","1177.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8383","0.8432","0.9050","0.8487","0.9377","0.9499","0.9555","0.8772","0.9900","0.9900","0.9900","0.5821","0.9899","0.5248","0.0172","0.0092","0.0433","0.0141","0.0590","0.0432","0.0444","0.0260","0.1232","0.2433","0.3181","0.7459","0.3683","0.7158","","{""crack"": 0.0092, ""dust"": 0.0141, ""fold"": 0.0433, ""missing_region"": 0.026, ""mold"": 0.0432, ""scratch"": 0.0172, ""stain"": 0.059, ""tear"": 0.0444}","{}"
"photo-0867","1178.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.8213","0.8179","0.8817","0.8226","0.9487","0.9445","0.9603","0.8642","0.9900","0.9900","0.9900","0.5804","0.9900","0.9412","0.0225","0.0171","0.0545","0.0225","0.0486","0.0487","0.0380","0.0312","0.1204","0.1557","0.3182","0.7462","0.3638","0.8429","","{""crack"": 0.0171, ""dust"": 0.0225, ""fold"": 0.0545, ""missing_region"": 0.0312, ""mold"": 0.0487, ""scratch"": 0.0225, ""stain"": 0.0486, ""tear"": 0.038}","{}"
"photo-0868","1179.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7863","0.8046","0.7178","0.7858","0.7911","0.8038","0.7462","0.7873","0.9900","0.9900","0.9898","0.9527","0.9900","0.8932","0.0322","0.0209","0.1016","0.0327","0.1218","0.1142","0.1363","0.0550","0.2754","0.2738","0.4614","0.6255","0.3535","0.6279","","{""crack"": 0.0209, ""dust"": 0.0327, ""fold"": 0.1016, ""missing_region"": 0.055, ""mold"": 0.1142, ""scratch"": 0.0322, ""stain"": 0.1218, ""tear"": 0.1363}","{}"
"photo-0869","1180.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8318","0.8536","0.8863","0.8550","0.9515","0.9434","0.9040","0.8126","0.9900","0.9900","0.9897","0.9533","0.9900","0.9696","0.0193","0.0056","0.0525","0.0119","0.0456","0.0497","0.0848","0.0481","0.2146","0.2615","0.4874","0.6247","0.3468","0.5595","","{""crack"": 0.0056, ""dust"": 0.0119, ""fold"": 0.0525, ""missing_region"": 0.0481, ""mold"": 0.0497, ""scratch"": 0.0193, ""stain"": 0.0456, ""tear"": 0.0848}","{}"
"photo-0870","1181.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","fold","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0.7728","0.8476","0.6608","0.7957","0.7639","0.7340","0.8622","0.7960","0.9900","0.9900","0.9899","0.9738","0.9900","0.9885","0.0356","0.0077","0.1698","0.0301","0.1286","0.1313","0.1033","0.0527","0.2306","0.2009","0.4254","0.5899","0.3617","0.4496","fold","{""crack"": 0.0077, ""dust"": 0.0301, ""fold"": 0.1698, ""missing_region"": 0.0527, ""mold"": 0.1313, ""scratch"": 0.0356, ""stain"": 0.1286, ""tear"": 0.1033}","{""fold"": [""123.jpg"", ""032.jpg"", ""126.jpg""]}"
"photo-0871","1182.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.8042","0.8219","0.8496","0.7885","0.8858","0.9014","0.7808","0.7144","0.9900","0.9900","0.9900","0.6714","0.9899","0.9223","0.0274","0.0159","0.0669","0.0320","0.0901","0.0784","0.1280","0.0719","0.1300","0.2168","0.3181","0.7296","0.4009","0.8283","","{""crack"": 0.0159, ""dust"": 0.032, ""fold"": 0.0669, ""missing_region"": 0.0719, ""mold"": 0.0784, ""scratch"": 0.0274, ""stain"": 0.0901, ""tear"": 0.128}","{}"
"photo-0872","1183.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7943","0.8057","0.5672","0.8130","0.8853","0.8789","0.8450","0.7919","0.9900","0.9900","0.9900","0.9288","0.9900","0.5082","0.0301","0.0206","0.1299","0.0253","0.0903","0.0889","0.1094","0.0538","0.1965","0.2494","0.3287","0.6472","0.3525","0.7186","","{""crack"": 0.0206, ""dust"": 0.0253, ""fold"": 0.1299, ""missing_region"": 0.0538, ""mold"": 0.0889, ""scratch"": 0.0301, ""stain"": 0.0903, ""tear"": 0.1094}","{}"
"photo-0873","1184.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7843","0.8246","0.7097","0.8024","0.8008","0.8009","0.7995","0.7504","0.9900","0.9900","0.9900","0.9273","0.9899","0.8595","0.0327","0.0151","0.1033","0.0283","0.1192","0.1150","0.1231","0.0640","0.2375","0.2353","0.3182","0.6482","0.3721","0.6419","","{""crack"": 0.0151, ""dust"": 0.0283, ""fold"": 0.1033, ""missing_region"": 0.064, ""mold"": 0.115, ""scratch"": 0.0327, ""stain"": 0.1192, ""tear"": 0.1231}","{}"
"photo-0874","1185.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7870","0.7847","0.8691","0.8013","0.9361","0.9099","0.9468","0.8394","0.9900","0.9900","0.7709","0.9633","0.9900","0.9462","0.0320","0.0262","0.0597","0.0286","0.0603","0.0738","0.0542","0.0399","0.1878","0.2377","0.7681","0.6110","0.3055","0.5924","","{""crack"": 0.0262, ""dust"": 0.0286, ""fold"": 0.0597, ""missing_region"": 0.0399, ""mold"": 0.0738, ""scratch"": 0.032, ""stain"": 0.0603, ""tear"": 0.0542}","{}"
"photo-0875","1186.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8311","0.8216","0.8936","0.8361","0.9569","0.9573","0.9330","0.8871","0.9900","0.9900","0.9473","0.9658","0.9900","0.9848","0.0195","0.0160","0.0491","0.0183","0.0390","0.0344","0.0663","0.0217","0.1882","0.2595","0.6913","0.6069","0.3412","0.5023","","{""crack"": 0.016, ""dust"": 0.0183, ""fold"": 0.0491, ""missing_region"": 0.0217, ""mold"": 0.0344, ""scratch"": 0.0195, ""stain"": 0.039, ""tear"": 0.0663}","{}"
"photo-0876","1187.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8253","0.8127","0.8981","0.8386","0.9575","0.9586","0.9177","0.8817","0.9900","0.9900","0.5690","0.9861","0.9900","0.9856","0.0213","0.0186","0.0469","0.0175","0.0382","0.0326","0.0769","0.0241","0.3032","0.2041","0.8082","0.5299","0.3030","0.4951","","{""crack"": 0.0186, ""dust"": 0.0175, ""fold"": 0.0469, ""missing_region"": 0.0241, ""mold"": 0.0326, ""scratch"": 0.0213, ""stain"": 0.0382, ""tear"": 0.0769}","{}"
"photo-0877","1188.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8386","0.8216","0.8902","0.8301","0.9521","0.9518","0.9621","0.8862","0.9900","0.9899","0.5880","0.9801","0.9900","0.5030","0.0171","0.0160","0.0507","0.0202","0.0449","0.0411","0.0352","0.0221","0.2512","0.3142","0.8049","0.5689","0.2983","0.7195","","{""crack"": 0.016, ""dust"": 0.0202, ""fold"": 0.0507, ""missing_region"": 0.0221, ""mold"": 0.0411, ""scratch"": 0.0171, ""stain"": 0.0449, ""tear"": 0.0352}","{}"
"photo-0878","1189.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8183","0.8078","0.8950","0.8226","0.9186","0.9141","0.9446","0.8660","0.9900","0.9900","0.9897","0.9700","0.9900","0.7454","0.0234","0.0200","0.0484","0.0225","0.0728","0.0714","0.0563","0.0305","0.2477","0.2697","0.4772","0.5987","0.3576","0.6741","","{""crack"": 0.02, ""dust"": 0.0225, ""fold"": 0.0484, ""missing_region"": 0.0305, ""mold"": 0.0714, ""scratch"": 0.0234, ""stain"": 0.0728, ""tear"": 0.0563}","{}"
"photo-0879","1190.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8131","0.8113","0.7661","0.8161","0.9409","0.9489","0.8603","0.8919","0.9900","0.9900","0.8702","0.9567","0.9900","0.8718","0.0249","0.0190","0.0907","0.0244","0.0562","0.0442","0.1040","0.0195","0.1324","0.2832","0.7379","0.6205","0.3126","0.6372","","{""crack"": 0.019, ""dust"": 0.0244, ""fold"": 0.0907, ""missing_region"": 0.0195, ""mold"": 0.0442, ""scratch"": 0.0249, ""stain"": 0.0562, ""tear"": 0.104}","{}"
"photo-0880","1191.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","blur","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0.7950","0.7752","0.8262","0.8002","0.9485","0.9512","0.9169","0.8831","0.9900","0.9900","0.7038","0.9770","0.9900","0.9663","0.0299","0.0286","0.0745","0.0289","0.0488","0.0418","0.0774","0.0235","0.1795","0.2208","0.8569","0.5804","0.2912","0.5659","","{""crack"": 0.0286, ""dust"": 0.0289, ""fold"": 0.0745, ""missing_region"": 0.0235, ""mold"": 0.0418, ""scratch"": 0.0299, ""stain"": 0.0488, ""tear"": 0.0774}","{}"
"photo-0881","1192.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8046","0.8099","0.8566","0.8002","0.9251","0.9247","0.8990","0.7312","0.9900","0.9900","0.9876","0.9633","0.9900","0.9491","0.0273","0.0194","0.0644","0.0289","0.0685","0.0646","0.0874","0.0683","0.2662","0.2832","0.5689","0.6110","0.3588","0.5894","","{""crack"": 0.0194, ""dust"": 0.0289, ""fold"": 0.0644, ""missing_region"": 0.0683, ""mold"": 0.0646, ""scratch"": 0.0273, ""stain"": 0.0685, ""tear"": 0.0874}","{}"
"photo-0882","1193.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","fold|stain","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0.7666","0.7984","0.5252","0.7443","0.7811","0.7640","0.5185","0.8168","0.9900","0.9900","0.9787","0.9860","0.9900","0.9888","0.0371","0.0226","0.1457","0.0427","0.2332","0.1244","0.1792","0.0469","0.2996","0.2165","0.6345","0.5306","0.3449","0.4389","fold|stain","{""crack"": 0.0226, ""dust"": 0.0427, ""fold"": 0.1457, ""missing_region"": 0.0469, ""mold"": 0.1244, ""scratch"": 0.0371, ""stain"": 0.2332, ""tear"": 0.1792}","{""fold"": [""123.jpg"", ""032.jpg"", ""248.jpg""], ""stain"": [""134.jpg"", ""074.jpg"", ""063.jpg""]}"
"photo-0883","1194.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7816","0.8383","0.7569","0.8172","0.7956","0.7331","0.8885","0.7644","0.9900","0.9900","0.9900","0.9702","0.9899","0.9808","0.0334","0.0108","0.0929","0.0241","0.1206","0.1315","0.0924","0.0607","0.2994","0.2837","0.3182","0.5983","0.3712","0.5258","","{""crack"": 0.0108, ""dust"": 0.0241, ""fold"": 0.0929, ""missing_region"": 0.0607, ""mold"": 0.1315, ""scratch"": 0.0334, ""stain"": 0.1206, ""tear"": 0.0924}","{}"
"2004663863","1195.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","noise","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.8250","0.8496","0.8896","0.8301","0.9404","0.9431","0.9610","0.8484","0.9900","0.9900","0.9900","0.9143","0.9559","0.7690","0.0214","0.0070","0.0510","0.0202","0.0566","0.0500","0.0369","0.0369","0.0000","0.0000","0.3185","0.8634","0.6416","0.6686","","{""crack"": 0.007, ""dust"": 0.0202, ""fold"": 0.051, ""missing_region"": 0.0369, ""mold"": 0.05, ""scratch"": 0.0214, ""stain"": 0.0566, ""tear"": 0.0369}","{}"
"2004663868","1196.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","noise|uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.7932","0.8333","0.5953","0.7582","0.7437","0.7759","0.9131","0.7648","0.9900","0.9900","0.9900","0.9192","0.9871","0.8425","0.0304","0.0124","0.1250","0.0395","0.1333","0.1215","0.0797","0.0606","0.0000","0.0000","0.3182","0.8663","0.5380","0.7921","","{""crack"": 0.0124, ""dust"": 0.0395, ""fold"": 0.125, ""missing_region"": 0.0606, ""mold"": 0.1215, ""scratch"": 0.0304, ""stain"": 0.1333, ""tear"": 0.0797}","{}"
"2004663870","1197.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","noise|uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.8539","0.8570","0.9315","0.8476","0.9547","0.9560","0.9655","0.8681","0.9900","0.9900","0.9900","0.9154","0.9636","0.6197","0.0119","0.0044","0.0265","0.0145","0.0418","0.0360","0.0297","0.0297","0.0000","0.0000","0.3182","0.8640","0.6305","0.7408","","{""crack"": 0.0044, ""dust"": 0.0145, ""fold"": 0.0265, ""missing_region"": 0.0297, ""mold"": 0.036, ""scratch"": 0.0119, ""stain"": 0.0418, ""tear"": 0.0297}","{}"
"2004663873","1198.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","noise|uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.8423","0.8635","0.8900","0.8663","0.9487","0.9477","0.9612","0.8706","0.9900","0.9900","0.9900","0.9149","0.9043","0.8853","0.0159","0.0020","0.0508","0.0077","0.0486","0.0455","0.0366","0.0287","0.0000","0.0000","0.3182","0.8637","0.6823","0.8085","","{""crack"": 0.002, ""dust"": 0.0077, ""fold"": 0.0508, ""missing_region"": 0.0287, ""mold"": 0.0455, ""scratch"": 0.0159, ""stain"": 0.0486, ""tear"": 0.0366}","{}"
"2004663882","1199.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","noise","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.8423","0.8619","0.9380","0.8621","0.9533","0.9559","0.9586","0.8382","0.9900","0.9900","0.9900","0.9196","0.9878","0.9296","0.0159","0.0026","0.0213","0.0093","0.0435","0.0361","0.0403","0.0403","0.0000","0.0000","0.3184","0.8666","0.5263","0.6065","","{""crack"": 0.0026, ""dust"": 0.0093, ""fold"": 0.0213, ""missing_region"": 0.0403, ""mold"": 0.0361, ""scratch"": 0.0159, ""stain"": 0.0435, ""tear"": 0.0403}","{}"
"2004663886","1200.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","noise|uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.7587","0.7784","0.8049","0.7560","0.8322","0.8547","0.7924","0.8208","0.9900","0.9900","0.9900","0.9178","0.9801","0.8885","0.0390","0.0278","0.0807","0.0400","0.1100","0.0983","0.1250","0.0457","0.0000","0.0000","0.3183","0.8655","0.5888","0.8099","","{""crack"": 0.0278, ""dust"": 0.04, ""fold"": 0.0807, ""missing_region"": 0.0457, ""mold"": 0.0983, ""scratch"": 0.039, ""stain"": 0.11, ""tear"": 0.125}","{}"
"2004663887","1201.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","noise","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.8024","0.8447","0.7564","0.7723","0.8974","0.9164","0.9271","0.7818","0.9900","0.9900","0.9900","0.9176","0.9853","0.9289","0.0279","0.0087","0.0930","0.0361","0.0846","0.0700","0.0707","0.0564","0.0000","0.0000","0.3186","0.8654","0.5576","0.6071","","{""crack"": 0.0087, ""dust"": 0.0361, ""fold"": 0.093, ""missing_region"": 0.0564, ""mold"": 0.07, ""scratch"": 0.0279, ""stain"": 0.0846, ""tear"": 0.0707}","{}"
"2004663895","1202.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","noise|uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.8536","0.8624","0.9394","0.8673","0.9688","0.9667","0.9657","0.8688","0.9900","0.9900","0.9900","0.9189","0.9899","0.5714","0.0120","0.0024","0.0201","0.0073","0.0199","0.0198","0.0294","0.0294","0.0000","0.0000","0.3185","0.8662","0.4057","0.7322","","{""crack"": 0.0024, ""dust"": 0.0073, ""fold"": 0.0201, ""missing_region"": 0.0294, ""mold"": 0.0198, ""scratch"": 0.012, ""stain"": 0.0199, ""tear"": 0.0294}","{}"
"2004663899","1203.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","noise","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.8340","0.8423","0.8734","0.8345","0.9135","0.9318","0.9574","0.8808","0.9900","0.9900","0.9900","0.9190","0.9727","0.6325","0.0186","0.0095","0.0580","0.0188","0.0759","0.0595","0.0419","0.0245","0.0000","0.0000","0.3185","0.8663","0.6125","0.6969","","{""crack"": 0.0095, ""dust"": 0.0188, ""fold"": 0.058, ""missing_region"": 0.0245, ""mold"": 0.0595, ""scratch"": 0.0186, ""stain"": 0.0759, ""tear"": 0.0419}","{}"
"2004663902","1204.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8438","0.8550","0.8948","0.8320","0.9483","0.9434","0.9060","0.8478","0.9900","0.9900","0.9900","0.9270","0.9900","0.9884","0.0154","0.0051","0.0485","0.0196","0.0491","0.0497","0.0837","0.0371","0.1561","0.0311","0.3679","0.6484","0.3655","0.4528","","{""crack"": 0.0051, ""dust"": 0.0196, ""fold"": 0.0485, ""missing_region"": 0.0371, ""mold"": 0.0497, ""scratch"": 0.0154, ""stain"": 0.0491, ""tear"": 0.0837}","{}"
"2004663906","1205.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","noise|uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.8473","0.8575","0.9390","0.8516","0.9639","0.9519","0.9633","0.8784","0.9900","0.9900","0.9900","0.9193","0.9897","0.6026","0.0142","0.0042","0.0205","0.0131","0.0288","0.0410","0.0333","0.0255","0.0000","0.0000","0.3184","0.8664","0.4416","0.7377","","{""crack"": 0.0042, ""dust"": 0.0131, ""fold"": 0.0205, ""missing_region"": 0.0255, ""mold"": 0.041, ""scratch"": 0.0142, ""stain"": 0.0288, ""tear"": 0.0333}","{}"
"2004663910","1206.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","noise","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.8107","0.7976","0.9069","0.8285","0.9530","0.9477","0.9316","0.8869","0.9900","0.9900","0.9885","0.9197","0.9900","0.9525","0.0256","0.0228","0.0423","0.0207","0.0439","0.0455","0.0674","0.0218","0.0962","0.2013","0.5502","0.8667","0.3032","0.5856","","{""crack"": 0.0228, ""dust"": 0.0207, ""fold"": 0.0423, ""missing_region"": 0.0218, ""mold"": 0.0455, ""scratch"": 0.0256, ""stain"": 0.0439, ""tear"": 0.0674}","{}"
"2004663911","1207.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","noise|uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.8581","0.8516","0.9360","0.8508","0.9645","0.9642","0.9611","0.8869","0.9900","0.9900","0.9900","0.9196","0.9896","0.7800","0.0104","0.0063","0.0230","0.0134","0.0278","0.0242","0.0368","0.0218","0.0000","0.0000","0.3182","0.8666","0.4534","0.7741","","{""crack"": 0.0063, ""dust"": 0.0134, ""fold"": 0.023, ""missing_region"": 0.0218, ""mold"": 0.0242, ""scratch"": 0.0104, ""stain"": 0.0278, ""tear"": 0.0368}","{}"
"2004663914","1208.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","noise|uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.8114","0.8343","0.7478","0.7682","0.5252","0.8902","0.8769","0.8410","0.9900","0.9900","0.9900","0.9146","0.9881","0.5506","0.0254","0.0121","0.0950","0.0371","0.1745","0.0839","0.0975","0.0394","0.0000","0.0000","0.3186","0.8635","0.5207","0.7286","","{""crack"": 0.0121, ""dust"": 0.0371, ""fold"": 0.095, ""missing_region"": 0.0394, ""mold"": 0.0839, ""scratch"": 0.0254, ""stain"": 0.1745, ""tear"": 0.0975}","{}"
